user_id,application_id,target,prob_good
U04659,APP04659,1,0.8
U04660,APP04660,0,0.929
U04661,APP04661,1,0.949
U04662,APP04662,1,0.95
U04663,APP04663,1,0.886
U04664,APP04664,1,0.95
U04665,APP04665,1,0.922
U04666,APP04666,1,0.8
U04667,APP04667,1,0.872
U04668,APP04668,1,0.8
U04669,APP04669,1,0.929
U04670,APP04670,1,0.95
U04671,APP04671,0,0.889
U04672,APP04672,0,0.892
U04673,APP04673,1,0.935
U04674,APP04674,1,0.864
U04675,APP04675,1,0.95
U04676,APP04676,1,0.902
U04677,APP04677,1,0.88
U04678,APP04678,1,0.8
U04679,APP04679,1,0.8
U04680,APP04680,1,0.887
U04681,APP04681,1,0.92
U04682,APP04682,1,0.942
U04683,APP04683,1,0.8
U04684,APP04684,1,0.904
U04685,APP04685,1,0.941
U04686,APP04686,1,0.904
U04687,APP04687,1,0.873
U04688,APP04688,1,0.95
U04689,APP04689,1,0.884
U04690,APP04690,1,0.874
U04691,APP04691,1,0.902
U04692,APP04692,1,0.834
U04693,APP04693,1,0.872
U04694,APP04694,1,0.95
U04695,APP04695,1,0.95
U04696,APP04696,1,0.947
U04697,APP04697,1,0.908
U04698,APP04698,1,0.944
U04699,APP04699,1,0.909
U04700,APP04700,1,0.95
U04701,APP04701,1,0.8
U04702,APP04702,1,0.8
U04703,APP04703,1,0.92
U04704,APP04704,1,0.893
U04705,APP04705,1,0.769
U04706,APP04706,1,0.95
U04707,APP04707,1,0.8
U04708,APP04708,1,0.95
U04709,APP04709,1,0.939
U04710,APP04710,1,0.9
U04711,APP04711,1,0.916
U04712,APP04712,1,0.8
U04713,APP04713,1,0.8
U04714,APP04714,1,0.895
U04715,APP04715,1,0.8
U04716,APP04716,1,0.909
U04717,APP04717,1,0.86
U04718,APP04718,1,0.95
U04719,APP04719,1,0.917
U04720,APP04720,1,0.872
U04721,APP04721,1,0.8
U04722,APP04722,1,0.908
U04723,APP04723,1,0.943
U04724,APP04724,1,0.816
U04725,APP04725,1,0.947
U04726,APP04726,1,0.864
U04727,APP04727,1,0.912
U04728,APP04728,1,0.94
U04729,APP04729,1,0.8
U04730,APP04730,1,0.922
U04731,APP04731,1,0.8
U04732,APP04732,1,0.886
U04733,APP04733,1,0.904
U04734,APP04734,1,0.8
U04735,APP04735,1,0.949
U04736,APP04736,1,0.918
U04737,APP04737,1,0.95
U04738,APP04738,1,0.896
U04739,APP04739,1,0.8
U04740,APP04740,0,0.905
U04741,APP04741,1,0.932
U04742,APP04742,0,0.9
U04743,APP04743,1,0.914
U04744,APP04744,1,0.95
U04745,APP04745,1,0.93
U04746,APP04746,1,0.8
U04747,APP04747,1,0.8
U04748,APP04748,1,0.89
U04749,APP04749,1,0.95
U04750,APP04750,1,0.924
U04751,APP04751,1,0.936
U04752,APP04752,1,0.943
U04753,APP04753,1,0.936
U04754,APP04754,1,0.928
U04755,APP04755,1,0.896
U04756,APP04756,1,0.896
U04757,APP04757,1,0.922
U04758,APP04758,0,0.915
U04759,APP04759,0,0.784
U04760,APP04760,0,0.947
U04761,APP04761,1,0.93
U04762,APP04762,1,0.921
U04763,APP04763,1,0.93
U04764,APP04764,1,0.91
U04765,APP04765,1,0.93
U04766,APP04766,1,0.8
U04767,APP04767,1,0.754
U04768,APP04768,1,0.95
U04769,APP04769,1,0.906
U04770,APP04770,1,0.89
U04771,APP04771,0,0.8
U04772,APP04772,1,0.8
U04773,APP04773,1,0.932
U04774,APP04774,1,0.904
U04775,APP04775,1,0.928
U04776,APP04776,1,0.937
U04777,APP04777,1,0.941
U04778,APP04778,1,0.901
U04779,APP04779,1,0.922
U04780,APP04780,1,0.926
U04781,APP04781,1,0.936
U04782,APP04782,1,0.916
U04783,APP04783,1,0.8
U04784,APP04784,1,0.926
U04785,APP04785,1,0.879
U04786,APP04786,1,0.949
U04787,APP04787,1,0.935
U04788,APP04788,1,0.95
U04789,APP04789,1,0.938
U04790,APP04790,1,0.948
U04791,APP04791,1,0.927
U04792,APP04792,0,0.923
U04793,APP04793,1,0.757
U04794,APP04794,1,0.894
U04795,APP04795,1,0.92
U04796,APP04796,1,0.907
U04797,APP04797,1,0.8
U04798,APP04798,1,0.934
U04799,APP04799,1,0.95
U04800,APP04800,1,0.929
U04801,APP04801,1,0.934
U04802,APP04802,1,0.95
U04803,APP04803,1,0.934
U04804,APP04804,1,0.936
U04805,APP04805,1,0.95
U04806,APP04806,1,0.95
U04807,APP04807,1,0.95
U04808,APP04808,1,0.94
U04809,APP04809,0,0.828
U04810,APP04810,0,0.925
U04811,APP04811,1,0.944
U04812,APP04812,1,0.943
U04813,APP04813,0,0.867
U04814,APP04814,0,0.8
U04815,APP04815,1,0.8
U04816,APP04816,1,0.905
U04817,APP04817,1,0.876
U04818,APP04818,1,0.922
U04819,APP04819,1,0.95
U04820,APP04820,1,0.928
U04821,APP04821,1,0.902
U04822,APP04822,1,0.914
U04823,APP04823,1,0.906
U04824,APP04824,0,0.65
U04825,APP04825,1,0.897
U04826,APP04826,1,0.95
U04827,APP04827,1,0.8
U04828,APP04828,0,0.65
U04829,APP04829,1,0.95
U04830,APP04830,1,0.9
U04831,APP04831,0,0.8
U04832,APP04832,1,0.86
U04833,APP04833,1,0.902
U04834,APP04834,1,0.948
U04835,APP04835,1,0.95
U04836,APP04836,1,0.924
U04837,APP04837,1,0.942
U04838,APP04838,1,0.922
U04839,APP04839,1,0.936
U04840,APP04840,1,0.909
U04841,APP04841,1,0.95
U04842,APP04842,1,0.936
U04843,APP04843,1,0.872
U04844,APP04844,1,0.931
U04845,APP04845,1,0.933
U04846,APP04846,1,0.947
U04847,APP04847,1,0.927
U04848,APP04848,1,0.9
U04849,APP04849,1,0.759
U04850,APP04850,1,0.919
U04851,APP04851,0,0.874
U04852,APP04852,1,0.8
U04853,APP04853,0,0.8
U04854,APP04854,1,0.948
U04855,APP04855,1,0.809
U04856,APP04856,1,0.912
U04857,APP04857,1,0.8
U04858,APP04858,1,0.887
U04859,APP04859,0,0.921
U04860,APP04860,1,0.95
U04861,APP04861,1,0.946
U04862,APP04862,0,0.944
U04863,APP04863,1,0.92
U04864,APP04864,1,0.872
U04865,APP04865,0,0.902
U04866,APP04866,1,0.936
U04867,APP04867,1,0.916
U04868,APP04868,1,0.8
U04869,APP04869,1,0.915
U04870,APP04870,0,0.8
U04871,APP04871,1,0.888
U04872,APP04872,1,0.914
U04873,APP04873,1,0.86
U04874,APP04874,1,0.924
U04875,APP04875,1,0.878
U04876,APP04876,1,0.925
U04877,APP04877,1,0.8
U04878,APP04878,1,0.92
U04879,APP04879,1,0.892
U04880,APP04880,1,0.95
U04881,APP04881,1,0.939
U04882,APP04882,1,0.948
U04883,APP04883,0,0.922
U04884,APP04884,1,0.937
U04885,APP04885,1,0.911
U04886,APP04886,1,0.759
U04887,APP04887,1,0.901
U04888,APP04888,0,0.92
U04889,APP04889,1,0.884
U04890,APP04890,1,0.945
U04891,APP04891,1,0.8
U04892,APP04892,0,0.8
U04893,APP04893,1,0.95
U04894,APP04894,1,0.923
U04895,APP04895,1,0.888
U04896,APP04896,1,0.928
U04897,APP04897,1,0.8
U04898,APP04898,1,0.95
U04899,APP04899,1,0.939
U04900,APP04900,1,0.912
U04901,APP04901,1,0.936
U04902,APP04902,1,0.8
U04903,APP04903,1,0.918
U04904,APP04904,1,0.95
U04905,APP04905,1,0.95
U04906,APP04906,0,0.812
U04907,APP04907,1,0.932
U04908,APP04908,1,0.909
U04909,APP04909,1,0.95
U04910,APP04910,1,0.912
U04911,APP04911,1,0.891
U04912,APP04912,1,0.942
U04913,APP04913,1,0.904
U04914,APP04914,1,0.788
U04915,APP04915,1,0.893
U04916,APP04916,1,0.916
U04917,APP04917,1,0.8
U04918,APP04918,1,0.926
U04919,APP04919,0,0.901
U04920,APP04920,1,0.943
U04921,APP04921,1,0.95
U04922,APP04922,0,0.913
U04923,APP04923,1,0.944
U04924,APP04924,1,0.91
U04925,APP04925,1,0.924
U04926,APP04926,1,0.94
U04927,APP04927,1,0.908
U04928,APP04928,1,0.9
U04929,APP04929,1,0.942
U04930,APP04930,1,0.933
U04931,APP04931,1,0.939
U04932,APP04932,1,0.8
U04933,APP04933,1,0.921
U04934,APP04934,1,0.926
U04935,APP04935,1,0.732
U04936,APP04936,1,0.892
U04937,APP04937,1,0.919
U04938,APP04938,1,0.899
U04939,APP04939,1,0.933
U04940,APP04940,0,0.876
U04941,APP04941,1,0.904
U04942,APP04942,0,0.8
U04943,APP04943,1,0.894
U04944,APP04944,0,0.8
U04945,APP04945,1,0.926
U04946,APP04946,1,0.937
U04947,APP04947,1,0.95
U04948,APP04948,1,0.816
U04949,APP04949,0,0.857
U04950,APP04950,1,0.904
U04951,APP04951,1,0.933
U04952,APP04952,1,0.914
U04953,APP04953,1,0.846
U04954,APP04954,0,0.888
U04955,APP04955,1,0.915
U04956,APP04956,1,0.8
U04957,APP04957,0,0.904
U04958,APP04958,1,0.913
U04959,APP04959,1,0.926
U04960,APP04960,1,0.861
U04961,APP04961,1,0.95
U04962,APP04962,0,0.95
U04963,APP04963,1,0.8
U04964,APP04964,1,0.908
U04965,APP04965,1,0.901
U04966,APP04966,1,0.8
U04967,APP04967,1,0.95
U04968,APP04968,1,0.893
U04969,APP04969,1,0.95
U04970,APP04970,1,0.884
U04971,APP04971,1,0.95
U04972,APP04972,1,0.95
U04973,APP04973,1,0.88
U04974,APP04974,1,0.899
U04975,APP04975,0,0.91
U04976,APP04976,1,0.908
U04977,APP04977,1,0.933
U04978,APP04978,1,0.95
U04979,APP04979,1,0.935
U04980,APP04980,1,0.922
U04981,APP04981,0,0.95
U04982,APP04982,1,0.926
U04983,APP04983,1,0.818
U04984,APP04984,1,0.935
U04985,APP04985,1,0.816
U04986,APP04986,1,0.95
U04987,APP04987,1,0.896
U04988,APP04988,1,0.919
U04989,APP04989,1,0.909
U04990,APP04990,1,0.938
U04991,APP04991,1,0.8
U04992,APP04992,1,0.928
U04993,APP04993,1,0.868
U04994,APP04994,1,0.8
U04995,APP04995,1,0.944
U04996,APP04996,1,0.9
U04997,APP04997,1,0.93
U04998,APP04998,1,0.923
U04999,APP04999,1,0.912
